X1,Y1
0.0,
3.006012024048096,48.6080752745989
6.012024048096192,48.602205526870804
9.018036072144287,48.59241443953002
12.024048096192384,48.578689845205936
15.030060120240481,48.561014897155125
18.036072144288575,48.53936825436692
21.04208416833667,48.513724316068625
24.04809619238477,48.48405350308572
27.054108216432866,48.450322583022505
30.060120240480963,48.41249503578433
33.06613226452906,48.370531455566116
36.07214428857715,48.32438998509079
39.07815631262525,48.27402677759868
42.08416833667334,48.219396481865985
45.09018036072144,48.16045274537342
48.09619238476954,48.097148730648705
51.102204408817634,48.029437639777
54.10821643286573,47.95727324210094
57.11422845691383,47.880610400222366
60.120240480961925,47.799405589562426
63.126252505010015,47.71361740693368
66.13226452905812,47.62320706382219
69.13827655310621,47.528138860363505
72.1442885771543,47.428380636318934
75.1503006012024,47.32390419571041
78.1563126252505,47.21468570214907
81.1623246492986,47.100706042286106
84.16833667334669,46.98195115522061
87.17434869739479,46.85841232610931
90.18036072144288,46.73008644263503
93.18637274549098,46.596976213394804
96.19238476953907,46.45909034766434
99.19839679358716,46.31644369637467
102.20440881763527,46.169057354498165
105.21042084168336,46.01695872537937
108.21643286573146,45.86018154785983
111.22244488977955,45.69876588733228
114.22845691382766,45.53275809211652
117.23446893787575,45.3622107167765
120.24048096192385,45.18718241419431
123.24649298597194,45.00773779838215
126.25250501002003,44.82394728014781
129.25851703406812,44.63588687783464
132.26452905811624,44.44363800543245
135.27054108216433,44.247287240404525
138.27655310621242,44.04692607359892
141.2825651302605,43.84265064361073
144.2885771543086,43.63456145793818
147.29458917835672,43.42276310323331
150.3006012024048,43.20736394688516
153.3066132264529,42.98847583209813
156.312625250501,42.76621376853651
159.3186372745491,42.54069562050558
162.3246492985972,42.312041794527914
165.33066132264528,42.08037492805553
168.33667334669337,41.84581958093474
171.34268537074146,41.60850193111334
174.34869739478958,41.368549475949614
177.35470941883767,41.12609074035337
180.36072144288576,40.88125499285892
183.36673346693385,40.63417197060365
186.37274549098197,40.384971614059864
189.37875751503006,40.133783812248474
192.38476953907815,39.880738159045954
195.39078156312624,39.625963721086286
198.39679358717433,39.36958881765363
201.40280561122245,39.11174081286383
204.40881763527054,38.85254592033969
207.41482965931863,38.592129020499556
210.42084168336672,38.330613490500255
213.42685370741484,38.068121046802325
216.43286573146293,37.80477160026097
219.43887775551102,37.5406831235865
222.4448897795591,37.27597153096595
225.4509018036072,37.01075056959128
228.4569138276553,36.745131722798995
231.4629258517034,36.47922412449165
234.4689378757515,36.21313448448242
237.47494989979958,35.9469670243796
240.4809619238477,35.680823423609176
243.4869739478958,35.41480277515743
246.49298597194388,35.14900155060639
249.49899799599197,34.88351357402619
252.50501002004006,34.61843000428628
255.51102204408818,34.353839325345895
258.51703406813624,34.08982734408747
261.52304609218436,33.82647719526091
264.5290581162325,33.56386935311449
267.53507014028054,33.30208164929699
270.54108216432866,33.041189296627074
273.5470941883767,32.78126491833827
276.55310621242484,32.522378582421844
279.55911823647295,32.26459784070521
282.565130260521,32.00798777231904
285.57114228456913,31.752611031223783
288.5771543086172,31.498527897482973
291.5831663326653,31.245796331989585
294.58917835671343,30.994472034369274
297.5951903807615,30.744608503804
300.6012024048096,30.49625710253766
303.60721442885773,30.249467121845164
306.6132264529058,30.004285850265504
309.6192384769539,29.760758643918315
312.625250501002,29.518928998743696
315.6312625250501,29.278838624523317
318.6372745490982,29.04052752056155
321.64328657314627,28.804034052923654
324.6492985971944,28.56939503314831
327.65531062124245,28.336645798371247
330.66132264529057,28.10582029281601
333.6673346693387,27.876951150628358
336.67334669338675,27.65006978005017
339.67935871743487,27.425206448949904
342.6853707414829,27.202390371746556
